SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
351899,0.001598,0.001123,0.001246,-0.174424,-0.525909,0.008485
351999,0.001005,0.000128,-9.5e-05,-0.174536,-0.526441,0.007666
352099,0.000844,0.000563,-0.000503,-0.174845,-0.526872,0.006365
352199,-0.00015,-0.002067,0.002207,-0.175675,-0.52864,0.006327
352299,0.002211,0.001795,0.002378,-0.175147,-0.528299,0.006773
352399,0.001874,0.001046,0.00133,-0.175223,-0.528606,0.005032
352499,0.002011,0.00016,0.001709,-0.174973,-0.529355,0.005069
352599,0.001591,0.0009,0.002423,-0.174744,-0.529281,0.004443
352699,-8.9e-05,0.001337,0.001282,-0.175238,-0.528983,0.004753
352799,0.002993,0.001189,0.002138,-0.174099,-0.528735,0.004938
352899,0.00113,0.000698,0.000549,-0.174091,-0.528744,0.00335
352999,0.000731,0.00027,0.003152,-0.174646,-0.529602,0.004701
353099,0.002342,0.003904,0.002524,-0.174012,-0.527899,0.004993
353199,0.002387,0.002017,0.003008,-0.173296,-0.527372,0.006054
353299,0.001421,0.001753,0.000672,-0.173115,-0.526733,0.004562
353399,0.000945,0.000132,0.00187,-0.17315,-0.527098,0.004567
353499,1.7e-05,0.000182,0.001759,-0.17381,-0.527512,0.004418
353599,0.002352,0.002116,0.001041,-0.173354,-0.527131,0.00368
353699,0.001747,-0.000736,0.001574,-0.173251,-0.528515,0.004216
353799,0.001837,4.8e-05,0.001482,-0.172927,-0.528946,0.003014
353899,0.000332,-0.000389,0.000349,-0.173261,-0.529688,0.002313
353999,4.3e-05,0.001074,0.002469,-0.174052,-0.529786,0.002476
354099,0.002152,0.000463,0.001659,-0.17352,-0.530206,0.002662
354199,0.000863,0.001521,0.001853,-0.173925,-0.530324,0.003203
354299,0.000958,0.001878,0.002182,-0.174224,-0.530114,0.00368
354399,0.003174,0.001145,0.001069,-0.173175,-0.530236,0.003523
354499,0.001332,0.000113,0.001399,-0.173082,-0.53072,0.003253
