SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
539398,0.032574,-0.005866,0.002044,-11.67644,-76.750686,11.23624
539498,0.027534,-0.001834,0.004444,-11.669115,-76.751936,11.242603
539598,0.026103,-0.006237,0.008714,-11.674959,-76.755163,11.261651
539698,0.019558,-0.017614,0.015905,-11.707329,-76.763937,11.304096
539798,0.014916,-0.034855,0.016169,-11.751599,-76.782346,11.356031
539898,0.013055,-0.042968,0.016147,-11.801071,-76.805297,11.412212
539998,0.009408,-0.041597,0.015436,-11.850418,-76.827551,11.466118
540098,0.006974,-0.031359,0.012804,-11.889844,-76.844365,11.508399
540198,0.007181,-0.015967,0.008318,-11.910681,-76.853074,11.531712
540298,0.008771,-0.004097,0.003809,-11.913793,-76.855661,11.537756
540398,0.007983,-0.001623,0.002798,-11.913681,-76.856982,11.540022
540498,0.001723,-0.012142,0.006898,-11.93234,-76.863715,11.557878
540598,0.001292,-0.024769,0.007163,-11.95833,-76.877494,11.583006
540698,-0.002112,-0.034056,0.00684,-11.990294,-76.896513,11.612264
540798,-0.005974,-0.035657,0.00808,-12.028374,-76.916277,11.645527
540898,-0.007513,-0.032201,0.007542,-12.06436,-76.934164,11.675734
540998,-0.00101,-0.024693,0.006082,-12.089292,-76.948016,11.698416
541098,0.004536,-0.019133,0.00488,-12.105301,-76.958894,11.7152
541198,0.005404,-0.01203,0.002478,-12.111337,-76.966082,11.722256
541298,0.003545,-0.011456,-0.000555,-12.110808,-76.973313,11.721478
541398,-0.001664,-0.017137,-0.000871,-12.115454,-76.983765,11.722947
541498,-0.005925,-0.023743,-0.003727,-12.119064,-76.99826,11.720845
541598,-0.015121,-0.031988,-0.002734,-12.134662,-77.017256,11.725639
541698,-0.024242,-0.035704,-0.004566,-12.153009,-77.038553,11.72789
541798,-0.021861,-0.021785,-0.00324,-12.165947,-77.051894,11.72599
541898,-0.011237,0.005302,-0.002197,-12.161122,-77.049939,11.712107
541998,-0.005367,0.022179,-0.003146,-12.141789,-77.038646,11.686783
542098,0.005092,0.029714,-0.001899,-12.115612,-77.022981,11.660579
542198,0.010415,0.017037,0.002613,-12.104012,-77.013873,11.652461
542298,-0.00515,-0.007649,0.00389,-12.117308,-77.018439,11.66074
542398,-0.011915,-0.017447,0.008895,-12.151777,-77.027888,11.686774
542498,-0.009635,-0.007183,0.012249,-12.187748,-77.031178,11.715691
542598,0.000429,0.009032,0.013054,-12.211389,-77.025288,11.737874
542698,0.006915,0.016517,0.011312,-12.223122,-77.015417,11.751649
542798,0.013187,0.014341,0.010121,-12.229501,-77.006911,11.763615
542898,0.014034,-0.002618,0.008405,-12.24015,-77.00811,11.780456
542998,0.011052,-0.03108,0.010099,-12.271656,-77.025039,11.816943
543098,0.008454,-0.059684,0.011059,-12.322281,-77.057857,11.871516
543198,0.00865,-0.068787,0.015499,-12.388783,-77.095214,11.942486
543298,0.009363,-0.060788,0.012383,-12.443311,-77.128461,12.001585
543398,0.004689,-0.046136,0.010143,-12.487343,-77.153778,12.047167
543498,0.001805,-0.039947,0.007281,-12.522787,-77.175981,12.082244
543598,0.001457,-0.04253,0.006176,-12.557245,-77.199764,12.116099
