PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
01091,346499,0.090909,-0.022224,9.831644,0.001055,0.001458,0.002930,0.902496,-0.543397,-0.614372,-0.177258,-0.533663,0.016233
01092,346599,0.106360,-0.005859,9.833508,0.000520,-0.000758,0.003181,0.900964,-0.543968,-0.612399,-0.177704,-0.534736,0.016865
01093,346699,0.095162,-0.011793,9.822846,0.002015,0.001754,0.002568,0.903454,-0.544008,-0.612398,-0.177266,-0.534181,0.016991
01094,346799,0.095496,-0.019986,9.838505,0.001808,0.002474,0.000670,0.903952,-0.544015,-0.612398,-0.176933,-0.533182,0.016005
01095,346899,0.082575,-0.035521,9.827472,0.003251,0.000371,0.003085,0.902448,-0.544514,-0.611924,-0.175735,-0.533436,0.016657
01096,346999,0.093229,-0.023332,9.811777,0.000690,0.000577,0.002066,0.900984,-0.542923,-0.613348,-0.176217,-0.533875,0.016308
01097,347099,0.095886,-0.021600,9.808094,0.000750,0.001096,0.001138,0.899983,-0.545399,-0.613475,-0.176525,-0.534079,0.016648
01098,347199,0.085219,-0.005453,9.823126,0.001248,0.000920,0.002515,0.904453,-0.542529,-0.612322,-0.176603,-0.533936,0.015989
01099,347299,0.094133,-0.005457,9.826000,0.001298,0.002076,0.002437,0.903489,-0.545406,-0.614474,-0.176644,-0.533430,0.016934
01100,347399,0.093438,-0.014383,9.853990,0.002070,0.001663,0.001813,0.900954,-0.544490,-0.611924,-0.176130,-0.533062,0.016942
01101,347499,0.102160,-0.017263,9.825052,0.001462,0.001262,0.002845,0.902483,-0.545414,-0.613974,-0.176052,-0.533041,0.018133
01102,347599,0.081164,-0.019503,9.809977,0.001466,-0.000005,0.001158,0.900970,-0.545439,-0.612975,-0.175901,-0.533742,0.018330
01103,347699,0.092966,-0.007470,9.838439,-0.000605,0.001206,0.002730,0.903472,-0.544458,-0.613423,-0.177013,-0.533619,0.018911
