PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
05873,694919,14.651951,2.579681,-0.808059,-0.091563,0.509622,-0.197591,-0.884427,-0.198950,-0.263111,166.244717,-85.974744,-78.985598
05874,695019,13.922680,2.255410,-1.853186,-0.036482,0.610594,-0.269359,-0.884887,-0.203306,-0.265839,162.632410,-86.270613,-75.385293
05875,695119,12.411754,1.553475,-2.732860,0.029339,0.630743,-0.342978,-0.883264,-0.204487,-0.272912,157.738164,-86.544207,-70.464007
05876,695219,10.831812,0.629447,-3.634006,0.075795,0.482403,-0.367192,-0.880745,-0.209412,-0.275164,152.558328,-86.706544,-65.231209
05877,695319,9.880211,0.074615,-4.127867,0.087888,0.214416,-0.340736,-0.880703,-0.211783,-0.277790,148.584640,-86.717240,-61.200169
05878,695419,9.215695,0.241886,-4.016583,0.049365,-0.064550,-0.304332,-0.878292,-0.215005,-0.273944,146.425571,-86.591817,-59.008830
05879,695519,8.435552,0.653093,-3.744411,-0.007103,-0.342324,-0.261652,-0.883332,-0.211607,-0.270269,146.154973,-86.344810,-58.741653
05880,695619,7.984025,0.988162,-3.268351,-0.086114,-0.585559,-0.217360,-0.880930,-0.214354,-0.265897,147.291656,-85.995233,-59.930282
05881,695719,8.140591,1.043728,-2.527320,-0.175952,-0.683029,-0.188188,-0.881042,-0.215142,-0.259924,148.759683,-85.605329,-61.503371
05882,695819,8.466401,0.791654,-1.499253,-0.240070,-0.615779,-0.161989,-0.881677,-0.218460,-0.253080,149.868697,-85.253709,-62.753977
05883,695919,8.888022,0.567882,-0.834675,-0.255414,-0.419489,-0.109629,-0.882211,-0.218050,-0.251055,150.479284,-85.013129,-63.513724
05884,696019,9.415446,0.432788,-0.810896,-0.264129,-0.163347,-0.049526,-0.884725,-0.221048,-0.250209,150.563428,-84.916867,-63.750203
05885,696119,9.575290,0.196684,-1.210380,-0.266367,0.060659,0.002723,-0.881236,-0.219609,-0.250132,150.225855,-84.947020,-63.564620
05886,696219,9.662155,-0.038157,-1.708922,-0.289185,0.193947,0.041920,-0.885205,-0.220992,-0.251209,149.655182,-85.054367,-63.158211
05887,696319,9.943799,-0.331736,-2.015196,-0.302641,0.252049,0.090378,-0.884202,-0.217520,-0.251030,149.136156,-85.204134,-62.811477
05888,696419,10.088324,-0.555732,-2.217619,-0.310978,0.267298,0.136152,-0.886106,-0.219739,-0.256156,148.805818,-85.374656,-62.658970
05889,696519,9.928976,-0.578788,-2.297583,-0.305755,0.220352,0.182945,-0.886544,-0.217096,-0.259028,148.933460,-85.535960,-62.962948
05890,696619,9.724399,-0.265716,-2.303173,-0.306231,0.118508,0.223784,-0.890049,-0.216590,-0.258004,149.736195,-85.658771,-63.944268
05891,696719,9.663346,0.362213,-2.069033,-0.310995,0.021820,0.241525,-0.891999,-0.213473,-0.259852,151.070909,-85.736967,-65.461718
