SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
240549,0.070597,-0.025655,0.032778,-59.817708,-83.354548,53.918343
240649,0.100408,-0.021232,0.032356,-59.928845,-83.345697,54.086566
240749,0.1249,-0.022198,0.029342,-60.022324,-83.338586,54.251142
240849,0.139295,-0.034606,0.026109,-60.152182,-83.336591,54.460652
240949,0.144688,-0.060337,0.023866,-60.383125,-83.342947,54.775045
241049,0.141358,-0.082172,0.027549,-60.718912,-83.353432,55.193067
241149,0.136201,-0.096784,0.030537,-61.128876,-83.366171,55.682781
241249,0.138831,-0.090093,0.034055,-61.518154,-83.374905,56.153173
241349,0.156152,-0.083491,0.033991,-61.869588,-83.381528,56.595446
241449,0.172278,-0.080254,0.030923,-62.191255,-83.388538,57.017043
241549,0.185022,-0.088647,0.030021,-62.541161,-83.397954,57.47441
241649,0.196139,-0.106492,0.029265,-62.962938,-83.412083,58.010527
241749,0.20249,-0.125432,0.03132,-63.471902,-83.429551,58.638055
241849,0.198763,-0.133355,0.034867,-64.029153,-83.446537,59.312014
241949,0.19845,-0.132725,0.032751,-64.582203,-83.463722,59.98153
242049,0.200342,-0.122616,0.025122,-65.075083,-83.481714,60.591536
242149,0.205999,-0.117742,0.017687,-65.529769,-83.501856,61.16632
242249,0.217145,-0.114327,0.007448,-65.944273,-83.526066,61.707044
242349,0.226619,-0.110278,-0.000335,-66.32209,-83.553011,62.216264
242449,0.230633,-0.10107,-0.007441,-66.643739,-83.581249,62.671229
242549,0.214357,-0.095982,-0.0118,-66.945298,-83.610373,63.096551
242649,0.230915,-0.081124,-0.003773,-67.186084,-83.631718,63.470244
242749,0.210369,-0.082654,-0.015675,-67.424349,-83.659531,63.829526
242849,0.210628,-0.041536,-0.006131,-67.486984,-83.673164,64.012222
242949,0.19152,0.006596,0.004639,-67.352298,-83.670536,63.985359
243049,0.172966,0.014314,-0.002417,-67.177336,-83.669941,63.907261
243149,0.167511,-0.00871,-0.00807,-67.10364,-83.677457,63.927887
243249,0.155543,-0.03946,-0.01866,-67.162162,-83.697433,64.07462
243349,0.149154,-0.059044,-0.024722,-67.306805,-83.72495,64.304284
243449,0.149377,-0.053824,-0.031094,-67.414865,-83.754647,64.497246
243549,0.15836,-0.056879,-0.03139,-67.533443,-83.785139,64.705948
243649,0.161717,-0.069586,-0.028331,-67.719993,-83.816723,64.984943
243749,0.16507,-0.07645,-0.021363,-67.954652,-83.845981,65.314243
243849,0.164078,-0.081119,-0.018371,-68.221585,-83.874485,65.675416
243949,0.169965,-0.092453,-0.013696,-68.55378,-83.902675,66.105607
244049,0.175757,-0.101048,-0.006639,-68.943025,-83.928575,66.5965
244149,0.184033,-0.101004,0.002885,-69.349137,-83.94898,67.10912
244249,0.197421,-0.107244,0.011651,-69.798761,-83.965494,67.673213
244349,0.20179,-0.122624,0.019558,-70.341743,-83.980208,68.333707
244449,0.205535,-0.140608,0.029804,-70.996139,-83.992035,69.108397
244549,0.210309,-0.150533,0.043049,-71.724438,-83.997474,69.960162
244649,0.221132,-0.158519,0.05808,-72.513877,-83.994902,70.879669
244749,0.23421,-0.167717,0.077305,-73.372733,-83.981922,71.87656
244849,0.243891,-0.168913,0.088481,-74.244423,-83.961376,72.891992
244949,0.245725,-0.160772,0.088195,-75.06546,-83.938157,73.857608
245049,0.242843,-0.150529,0.079772,-75.816509,-83.916728,74.751227
245149,0.226119,-0.142142,0.068091,-76.512618,-83.899463,75.579981
245249,0.202367,-0.123904,0.047557,-77.097961,-83.890302,76.283648
245349,0.177696,-0.1196,0.028476,-77.65066,-83.890557,76.940242
245449,0.141058,-0.1195,0.006798,-78.199603,-83.902306,77.571902
245549,0.108342,-0.127005,-0.018981,-78.78169,-83.928758,78.217981
245649,0.080188,-0.149402,-0.041421,-79.481851,-83.969518,78.966501
245749,0.06677,-0.170807,-0.058458,-80.298663,-84.021013,79.824495
245849,0.070802,-0.192799,-0.072616,-81.235234,-84.081173,80.80511
245949,0.085585,-0.211772,-0.083262,-82.279344,-84.147165,81.902226
246049,0.103207,-0.235522,-0.088318,-83.467069,-84.215503,83.153722
246149,0.120284,-0.261846,-0.081619,-84.826552,-84.278696,84.587548
246249,0.140427,-0.269906,-0.065549,-86.256785,-84.32951,86.103959
246349,0.152847,-0.259625,-0.040649,-87.651087,-84.36199,87.591339
246449,0.155363,-0.236791,-0.018081,-88.928421,-84.377684,88.962607
246549,0.156075,-0.219142,0.001797,-90.108332,-84.378971,90.236408
246649,0.152666,-0.219904,0.012096,-91.292777,-84.371747,91.512835
246749,0.152105,-0.211305,0.017384,-92.422157,-84.359113,92.733646
246849,0.156176,-0.196234,0.019531,-93.455173,-84.343421,93.86001
246949,0.165909,-0.185816,0.020769,-94.415334,-84.325498,94.918809
247049,0.171963,-0.182571,0.020743,-95.346339,-84.306021,95.951839
247149,0.182223,-0.182593,0.017438,-96.266225,-84.286769,96.979649
247249,0.189889,-0.194077,0.010985,-97.244108,-84.26872,98.070207
247349,0.194488,-0.208167,0.003201,-98.297791,-84.252071,99.239639
247449,0.192429,-0.227938,-0.004506,-99.46317,-84.235776,100.520189
247549,0.194967,-0.237491,-0.014912,-100.683203,-84.221734,101.857169
247649,0.190795,-0.240491,-0.031628,-101.934426,-84.213869,103.223118
247749,0.194215,-0.226539,-0.050045,-103.125936,-84.215127,104.531023
247849,0.19705,-0.206822,-0.066568,-104.230209,-84.225634,105.75286
247949,0.206626,-0.193514,-0.081098,-105.281163,-84.243835,106.92659
