PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
04641,527698,9.533458,-0.517857,2.300807,-0.021014,-0.030076,-0.015699,-0.322277,0.126641,-0.363126,-12.912436,-75.996210,12.518562
04642,527798,9.561016,-0.515978,2.326622,-0.021849,-0.032933,-0.013825,-0.325786,0.129613,-0.361475,-12.908159,-76.017135,12.498947
04643,527898,9.574008,-0.506787,2.338050,-0.027260,-0.033077,-0.011925,-0.324275,0.128641,-0.362525,-12.911288,-76.037897,12.483771
04644,527998,9.547500,-0.492276,2.321232,-0.029535,-0.027177,-0.013893,-0.327232,0.130754,-0.363924,-12.908236,-76.055616,12.460885
04645,528098,9.527641,-0.529336,2.303203,-0.032878,-0.022532,-0.016613,-0.327686,0.129885,-0.366474,-12.898548,-76.071088,12.429189
04646,528198,9.516614,-0.571883,2.258009,-0.026466,-0.012066,-0.018918,-0.325700,0.131325,-0.365897,-12.874554,-76.081008,12.386540
04647,528298,9.534383,-0.614207,2.229630,-0.021904,-0.009356,-0.020393,-0.327170,0.134386,-0.366745,-12.843184,-76.089596,12.338983
04648,528398,9.523616,-0.622788,2.230356,-0.017585,-0.011041,-0.015206,-0.326685,0.132361,-0.366346,-12.821872,-76.098461,12.304334
04649,528498,9.559872,-0.611893,2.265207,-0.012924,-0.018047,-0.011833,-0.328147,0.134948,-0.367719,-12.809071,-76.110810,12.281203
04650,528598,9.547460,-0.579705,2.283517,-0.009524,-0.023063,-0.011848,-0.328648,0.138419,-0.367041,-12.796835,-76.125961,12.260662
04651,528698,9.542765,-0.543323,2.333465,-0.006817,-0.017677,-0.010104,-0.325606,0.137022,-0.370116,-12.784196,-76.137881,12.241303
04652,528798,9.526223,-0.536356,2.343122,-0.003445,-0.014493,-0.007654,-0.327109,0.137519,-0.369591,-12.773515,-76.147709,12.225953
04653,528898,9.525774,-0.515969,2.298933,-0.001119,-0.010958,-0.005863,-0.327575,0.140091,-0.370964,-12.763729,-76.155334,12.212897
04654,528998,9.523663,-0.513894,2.334550,0.001158,-0.008262,-0.005579,-0.326092,0.139046,-0.370514,-12.751886,-76.161415,12.199067
04655,529098,9.542228,-0.525900,2.286464,0.009918,-0.007033,-0.003817,-0.327547,0.140163,-0.372463,-12.738381,-76.166587,12.188695
04656,529198,9.544001,-0.563848,2.264229,0.015698,-0.007965,-0.005402,-0.326996,0.143763,-0.374784,-12.718437,-76.172479,12.175101
04657,529298,9.525864,-0.562761,2.265078,0.017611,-0.010414,-0.004359,-0.322482,0.145757,-0.376180,-12.701009,-76.179607,12.165226
04658,529398,9.512031,-0.550858,2.263993,0.022215,-0.011554,-0.004276,-0.322025,0.148618,-0.373529,-12.681704,-76.187361,12.156133
04659,529498,9.481924,-0.538854,2.285821,0.026590,-0.015698,-0.001797,-0.323436,0.148360,-0.378053,-12.667636,-76.197119,12.155014
04660,529598,9.495603,-0.512423,2.307833,0.028328,-0.023485,-0.000990,-0.321422,0.149872,-0.378976,-12.658384,-76.211128,12.159880
04661,529698,9.473490,-0.480396,2.335713,0.023733,-0.029939,0.002087,-0.316887,0.152910,-0.381321,-12.662083,-76.228358,12.175372
