time,gx,gy,gz,ax,ay,az,mx,my,mz,p
696236,0.100141,-0.223523,0.175726,0.349864021,0.157745773,0.906500206,0.905701,0.31451,-0.930877,1016.391052
696336,0.098387,-0.149927,0.1387,0.360148351,0.15620299,0.887025361,0.904772,0.304093,-0.962975,1016.391052
696436,0.087014,-0.048748,0.138591,0.342188247,0.15487299,0.876216289,0.921143,0.30526,-1.013001,1016.390503
696536,0.071921,0.035013,0.151416,0.297005567,0.163153196,0.898742784,0.944737,0.310928,-1.075818,1016.390503
696636,0.065704,0.086757,0.152378,0.259173093,0.15518701,0.950846598,0.970958,0.320382,-1.145452,1016.390503
696736,0.077231,0.114157,0.136925,0.245240206,0.143902474,1.003231546,0.994193,0.331377,-1.215012,1016.390503
696836,0.09921,0.123371,0.091824,0.234268454,0.144704948,1.038431649,1.019901,0.342783,-1.283545,1016.390503
696936,0.124737,0.136358,0.024849,0.237909072,0.153461134,1.058965464,1.040375,0.348162,-1.339365,1016.390503
697036,0.145318,0.164135,-0.056493,0.238230722,0.164946186,1.071501856,1.065184,0.352585,-1.387212,1016.390503
697136,0.154694,0.18141,-0.148872,0.229897423,0.184003196,1.083203918,1.093446,0.35439,-1.433685,1016.390503
697236,0.164615,0.160232,-0.240084,0.220609588,0.213183093,1.108234021,1.125582,0.3613,-1.47338,1016.390503
697336,0.171858,0.120789,-0.321655,0.242207629,0.251070103,1.14849,1.155303,0.374396,-1.51627,1016.390503
697436,0.160913,0.127348,-0.382506,0.306731031,0.28421433,1.209404433,1.198044,0.399364,-1.561045,1016.390503
697536,0.131726,0.219859,-0.405272,0.40256299,0.281809588,1.260900825,1.25331,0.434244,-1.608307,1016.390503
697636,0.099656,0.374067,-0.386969,0.480176804,0.229391649,1.318353505,1.324996,0.489644,-1.651498,1016.390503
697736,0.082694,0.591341,-0.312681,0.554211546,0.151576082,1.412437835,1.433093,0.555999,-1.695593,1016.390503
697836,0.087952,0.87309,-0.174813,0.512588969,0.036546392,1.562378247,1.580518,0.635746,-1.709399,1016.390503
697936,0.118792,1.042531,0.027173,0.302888144,-0.046330515,1.706484536,1.763203,0.700164,-1.665827,1016.390503
698036,0.171603,0.899239,0.176383,0.101612577,-0.043860928,1.732985876,1.930134,0.73285,-1.529193,1016.390503
698136,0.214716,0.620206,0.174292,-0.113927732,-0.009987526,1.613930619,2.032033,0.720305,-1.303748,1016.392273
698236,0.185535,0.4641,0.078589,-0.260053196,0.021038763,1.423257835,2.037665,0.669157,-1.023261,1016.392273
698336,0.092907,0.35578,-0.051404,-0.35517567,-0.021260619,1.23511866,1.945019,0.597667,-0.764964,1016.392273
698436,-0.003293,0.156345,-0.026904,-0.363790309,-0.036391237,1.10161701,1.814617,0.528639,-0.565707,1016.392273
698536,-0.057289,-0.031773,0.029249,-0.274563196,-0.056780412,1.032698144,1.683546,0.473975,-0.435865,1016.392273
698636,-0.050852,-0.16822,0.078486,-0.18126567,-0.116470825,0.976256392,1.583002,0.428734,-0.366134,1016.392273
698736,0.007026,-0.271475,0.102891,-0.082110825,-0.176152577,0.942309691,1.518431,0.389954,-0.3281,1016.392273
698836,0.087222,-0.322298,0.089905,-0.011170928,-0.21131134,0.957342474,1.480122,0.34475,-0.310406,1016.392273
698936,0.141657,-0.287207,0.061619,0.043418041,-0.143640928,1.001172784,1.459876,0.289684,-0.301211,1016.392273
699036,0.137633,-0.193085,0.12627,0.092756289,-0.036565464,1.066405361,1.441523,0.235316,-0.286467,1016.392273
699136,0.081533,-0.095595,0.297217,0.10493433,0.063135773,1.140015052,1.411005,0.17316,-0.261612,1016.392273
699236,-0.013931,-0.01698,0.448181,0.105575361,0.154894021,1.16301268,1.353354,0.11925,-0.222838,1016.392273
699336,-0.105597,0.005767,0.511676,0.109067732,0.209372577,1.150093402,1.277661,0.072784,-0.177192,1016.392273
699436,-0.159064,-0.009852,0.461215,0.10634134,0.213978247,1.109808144,1.179987,0.037411,-0.126496,1016.392273
699536,-0.187197,-0.021872,0.328606,0.09766567,0.196631753,1.046070825,1.076046,0.020036,-0.084408,1016.392273
699636,-0.206117,-0.019432,0.18772,0.112850928,0.18564299,0.968125567,0.978764,0.011961,-0.050858,1016.392273
699736,-0.229091,-0.028474,0.091022,0.129071237,0.165435258,0.892553093,0.886153,0.016205,-0.025693,1016.389954
699836,-0.245079,-0.042513,0.016236,0.14976732,0.131643608,0.823185464,0.812206,0.031671,-0.011459,1016.389954
699936,-0.246331,-0.041523,-0.013158,0.176389175,0.086324639,0.75215701,0.754177,0.044345,0.003653,1016.389954
700036,-0.231201,-0.029902,0.007047,0.190492268,0.030892784,0.678098247,0.704206,0.060099,0.014421,1016.389954
700136,-0.202598,-0.007815,0.052693,0.181505155,-0.010084948,0.62720732,0.66255,0.072842,0.033061,1016.389954
700236,-0.168739,0.031215,0.076704,0.154657216,-0.020450928,0.600818144,0.627422,0.083634,0.048604,1016.389954
700336,-0.144305,0.080023,0.064826,0.12314268,-0.01844701,0.591587113,0.60323,0.092709,0.065073,1016.389954
700436,-0.12583,0.097202,0.041571,0.103867113,0.005603918,0.603266907,0.587591,0.09641,0.076267,1016.389954
700536,-0.127767,0.085542,0.000794,0.084581959,0.031487732,0.623516701,0.573485,0.106138,0.086267,1016.389954
700636,-0.147158,0.040161,-0.057609,0.068483402,0.046816598,0.65294433,0.570113,0.11889,0.081903,1016.389954
700736,-0.15689,-0.038625,-0.106564,0.066500103,0.040933093,0.682898454,0.571924,0.140514,0.067976,1016.389954
700836,-0.151795,-0.125642,-0.148923,0.084969175,0.025965258,0.72695268,0.579321,0.164808,0.04868,1016.389954
700936,-0.135309,-0.207521,-0.191895,0.099697216,0.017220515,0.761213711,0.589521,0.198302,0.013823,1016.389954
701036,-0.125212,-0.27582,-0.212351,0.118081031,0.018028454,0.786919897,0.598807,0.230535,-0.025609,1016.389954
701136,-0.120129,-0.325803,-0.205565,0.136676804,0.021246598,0.814072887,0.602092,0.265779,-0.06339,1016.389954
701236,-0.115686,-0.355594,-0.182241,0.149224948,0.017726289,0.845088866,0.603432,0.296217,-0.104426,1016.389954
701336,-0.106864,-0.366763,-0.152062,0.167279897,0.004701237,0.877783814,0.594626,0.322868,-0.136145,1016.391724
701436,-0.094536,-0.376654,-0.132537,0.187686598,-0.01614433,0.89916268,0.57768,0.342261,-0.159727,1016.391724
701536,-0.078229,-0.384578,-0.128543,0.207027113,-0.030729794,0.916750928,0.555594,0.355867,-0.175592,1016.391724
701636,-0.067905,-0.390189,-0.145374,0.233491031,-0.039427835,0.929224742,0.53491,0.364251,-0.187213,1016.391724
701736,-0.060038,-0.362457,-0.177595,0.265356495,-0.050014433,0.940253093,0.512773,0.369789,-0.201485,1016.391724
701836,-0.055046,-0.289329,-0.222049,0.302389381,-0.052981856,0.962374639,0.496536,0.373545,-0.211834,1016.391724
701936,-0.048615,-0.177334,-0.248815,0.325023814,-0.043330619,0.997409381,0.490798,0.378227,-0.224128,1016.391724
702036,-0.050443,-0.061832,-0.240712,0.333437629,-0.021253299,1.028518454,0.485072,0.383931,-0.23687,1016.391724
702136,-0.060368,0.000871,-0.175301,0.314003505,-0.019068351,1.052970825,0.484531,0.4005,-0.259074,1016.391724
702236,-0.079804,0.021085,-0.097367,0.295543093,-0.027471443,1.083111856,0.48932,0.410642,-0.274084,1016.391724
702336,-0.10911,0.062156,-0.032443,0.291863918,-0.036368866,1.129238351,0.492243,0.424615,-0.295414,1016.391724
702436,-0.146002,0.131802,0.014951,0.279720206,-0.037883608,1.163721237,0.495544,0.43331,-0.311001,1016.391724
702536,-0.179926,0.196602,0.046803,0.251124845,-0.034435361,1.162291134,0.50784,0.442433,-0.328058,1016.391724
702636,-0.210792,0.227309,0.072485,0.239364639,-0.026061856,1.139422062,0.515996,0.448245,-0.337273,1016.391724
702736,-0.232478,0.269893,0.118107,0.264931959,-0.022957113,1.114275464,0.531123,0.446995,-0.34734,1016.391724
702836,-0.25085,0.351006,0.186716,0.301985979,-0.038214639,1.110356804,0.557571,0.447195,-0.349806,1016.391724
702936,-0.247353,0.460284,0.259785,0.339454021,-0.055179485,1.144653711,0.587082,0.437125,-0.357802,1016.393433
703036,-0.233966,0.574686,0.278261,0.407699278,-0.022734639,1.207958351,0.630891,0.427437,-0.357746,1016.393433
703136,-0.227891,0.687075,0.227652,0.481990825,0.037772887,1.276262577,0.693063,0.415794,-0.354261,1016.393433
703236,-0.203075,0.799821,0.12009,0.541447526,0.099623402,1.363497938,0.765009,0.397058,-0.341608,1016.393433
703336,-0.168687,0.913047,0.02684,0.515481959,0.194658557,1.478603608,0.85571,0.379557,-0.319351,1016.393433
703436,-0.114397,0.892566,-0.092574,0.324537216,0.300034948,1.586471134,0.942925,0.353875,-0.27146,1016.393433
703536,-0.072566,0.65182,-0.20078,0.11344134,0.348567113,1.645333918,1.001294,0.323503,-0.199791,1016.393433
703636,-0.066415,0.37893,-0.17869,-0.057235876,0.346557526,1.611118041,1.013536,0.281178,-0.113752,1016.393433
703736,-0.103515,0.252266,-0.068849,-0.233454227,0.271038969,1.451572165,0.975366,0.22947,-0.023738,1016.393433
703836,-0.138196,0.225214,0.028248,-0.296879175,0.206141753,1.238367938,0.906556,0.18533,0.054101,1016.393433
703936,-0.119218,0.084529,0.070191,-0.265087629,0.140795052,0.994863093,0.834243,0.14597,0.106627,1016.393433
704036,-0.106832,-0.067845,0.103582,-0.174954948,0.154933093,0.911997216,0.77929,0.120331,0.138327,1016.393433
704136,-0.089805,-0.14741,0.183294,-0.120776598,0.199250515,0.83422,0.747998,0.104887,0.158047,1016.393433
704236,-0.095832,-0.30488,0.230259,-0.074909794,0.268647526,0.779219691,0.745428,0.096786,0.161139,1016.393433
704336,-0.069247,-0.394992,0.203456,0.030544948,0.335920206,0.840255464,0.758017,0.099915,0.154298,1016.393433
704436,-0.010045,-0.359744,0.121738,0.129241649,0.391990103,0.972113093,0.781113,0.108454,0.14574,1016.393433
704536,0.068316,-0.246781,-0.038527,0.151491856,0.371616289,1.125787732,0.798741,0.118102,0.136732,1016.392761
704636,0.141551,-0.11402,-0.219672,0.112726186,0.320656598,1.213739175,0.807306,0.136072,0.134151,1016.392761
704736,0.17314,-0.065804,-0.353619,0.038089278,0.268036392,1.225843918,0.793402,0.150292,0.133858,1016.392761
704836,0.176584,-0.139167,-0.459502,-0.008200515,0.179981237,1.179775361,0.761093,0.168838,0.132763,1016.392761
704936,0.156155,-0.242854,-0.489514,0.010485876,0.062409175,1.094787629,0.721899,0.179788,0.125762,1016.392761
705036,0.136204,-0.314687,-0.419717,0.046946289,-0.009099175,0.996202784,0.681681,0.190682,0.12026,1016.392761
705136,0.137263,-0.346986,-0.334989,0.057797113,-0.021252371,0.903895876,0.64551,0.200187,0.111184,1016.392761
705236,0.143127,-0.369491,-0.258141,0.078838144,0.006607216,0.800161134,0.621321,0.203619,0.099808,1016.392761
705336,0.138963,-0.364309,-0.18091,0.118092887,0.05024268,0.717837113,0.61318,0.210551,0.083117,1016.392761
705436,0.128116,-0.339398,-0.108247,0.159907526,0.071612577,0.66483,0.613916,0.219591,0.071553,1016.392761
705536,0.132343,-0.304224,-0.040329,0.189292474,0.073268557,0.638279381,0.628172,0.226119,0.055869,1016.392761
705636,0.144723,-0.291313,-0.002698,0.196883196,0.06663866,0.632528763,0.654289,0.231718,0.045161,1016.392761
705736,0.169977,-0.271039,-0.008522,0.171509485,0.057354845,0.635991031,0.680489,0.237036,0.029929,1016.392761
705836,0.191363,-0.222367,-0.032646,0.132214433,0.053650722,0.641730825,0.709612,0.242138,0.018197,1016.392761
705936,0.210381,-0.183258,-0.050515,0.093289588,0.048557629,0.651021959,0.743752,0.240804,0.003637,1016.392761
706036,0.228365,-0.173591,-0.04899,0.066942784,0.03511,0.660078557,0.777479,0.246148,-0.014592,1016.392761
706136,0.240526,-0.183515,-0.025424,0.061152784,0.027699588,0.674080103,0.811874,0.247956,-0.042519,1016.392761
706236,0.239301,-0.216426,0.007587,0.076798557,0.039895876,0.69474732,0.84597,0.25227,-0.080842,1016.39624
706336,0.221368,-0.240994,0.050619,0.100599175,0.066592887,0.72188,0.885752,0.262982,-0.129353,1016.39624
706436,0.178787,-0.250964,0.102726,0.112836082,0.089359485,0.746728454,0.926624,0.269459,-0.183591,1016.39624
706536,0.136885,-0.258967,0.146565,0.121422474,0.097948969,0.787941959,0.962082,0.280651,-0.2406,1016.39624
706636,0.109106,-0.264531,0.200552,0.122200309,0.097053196,0.830642371,0.985053,0.284021,-0.297021,1016.39624
706736,0.087136,-0.25954,0.244429,0.123106186,0.092052474,0.856642887,0.997375,0.286079,-0.343499,1016.39624
706836,0.075048,-0.273614,0.279449,0.124439175,0.098521959,0.881678866,1.000111,0.276563,-0.385067,1016.39624
706936,0.072338,-0.297665,0.305706,0.148964227,0.11796268,0.902084845,0.985114,0.266054,-0.410671,1016.39624
707036,0.07648,-0.297398,0.321495,0.196030825,0.131564433,0.91272268,0.9695,0.251279,-0.430482,1016.39624
707136,0.087191,-0.275908,0.323914,0.248073918,0.143211237,0.913614948,0.951383,0.240481,-0.44909,1016.39624
707236,0.090466,-0.244951,0.308824,0.286463093,0.154052371,0.900779278,0.94224,0.22807,-0.468272,1016.39624
707336,0.088432,-0.194239,0.275309,0.309741856,0.164506598,0.881482062,0.941243,0.221447,-0.496168,1016.39624
707436,0.079862,-0.108969,0.22502,0.323583918,0.162174639,0.869465052,0.950876,0.215589,-0.533032,1016.39624
707536,0.071552,-0.007669,0.183938,0.315337938,0.155194845,0.878647423,0.975206,0.216107,-0.582581,1016.39624
707636,0.071402,0.095927,0.156515,0.283861649,0.139804742,0.899013093,1.007156,0.210439,-0.640956,1016.39624
707736,0.076539,0.16648,0.155746,0.247980206,0.132639175,0.923215979,1.046812,0.217164,-0.710213,1016.39624
707836,0.082807,0.187531,0.169008,0.217648144,0.139659278,0.950529897,1.083968,0.217949,-0.779777,1016.393982
707936,0.101764,0.194514,0.192682,0.209486186,0.143824536,0.989021443,1.120027,0.215022,-0.84452,1016.393982
708036,0.124517,0.190666,0.184047,0.213261856,0.152169588,1.029623814,1.15036,0.208068,-0.896448,1016.393982
708136,0.146683,0.182995,0.120091,0.223256701,0.161670825,1.072522268,1.170521,0.193294,-0.938264,1016.393982
708236,0.169355,0.176985,0.017274,0.225974948,0.176180206,1.103539485,1.187867,0.178711,-0.962537,1016.393982
708336,0.19421,0.148138,-0.105219,0.230599485,0.206392474,1.134031959,1.207706,0.165585,-0.986733,1016.393982
708436,0.208187,0.085973,-0.229659,0.253911753,0.260960928,1.179158969,1.224016,0.154386,-1.00833,1016.393982
708536,0.205367,0.077535,-0.327101,0.319088454,0.294998247,1.214450825,1.250947,0.15534,-1.036811,1016.393982
708636,0.189675,0.135784,-0.380257,0.39929134,0.287219381,1.239149897,1.294693,0.159487,-1.085151,1016.393982
708736,0.16119,0.248664,-0.394799,0.474631443,0.248437113,1.270471134,1.367125,0.182293,-1.146538,1016.393982
708836,0.143934,0.417074,-0.371097,0.555887629,0.18203134,1.344844433,1.476361,0.218061,-1.229769,1016.393982
708936,0.151535,0.694889,-0.296719,0.55104134,0.084660722,1.495979691,1.628214,0.259523,-1.300136,1016.393982
709036,0.203247,1.041086,-0.177679,0.427637938,-0.015550412,1.657444536,1.825291,0.304148,-1.337223,1016.393982
709136,0.298223,1.193964,-0.034765,0.274945876,-0.010635052,1.694060928,2.038274,0.339589,-1.29309,1016.393982
709236,0.359755,0.980927,0.050818,0.013286186,0.070562268,1.601189588,2.212585,0.357539,-1.153692,1016.393982
709336,0.290195,0.603082,0.010009,-0.225226495,0.138203505,1.500823299,2.300869,0.369877,-0.942527,1016.393982
709436,0.136006,0.327232,-0.129141,-0.342910103,0.080610206,1.364586186,2.278292,0.378787,-0.717129,1016.395691
709536,-0.027511,0.010229,-0.144687,-0.434342887,0.001310103,1.173344433,2.185238,0.390779,-0.532238,1016.395691
709636,-0.127376,-0.338675,-0.091955,-0.434906082,-0.045763814,1.016365979,2.06226,0.404059,-0.425979,1016.395691
709736,-0.141469,-0.597299,-0.043879,-0.362025567,-0.123702165,0.928611237,1.949718,0.431417,-0.397152,1016.395691
709836,-0.104735,-0.73876,0.017519,-0.205558969,-0.215523711,0.917076907,1.858981,0.459735,-0.415852,1016.395691
709936,-0.031876,-0.712552,0.087935,-0.002639381,-0.278792371,0.969471959,1.791995,0.47021,-0.455476,1016.395691
710036,0.040752,-0.504837,0.148264,0.148967732,-0.271470103,1.069128351,1.742346,0.47222,-0.491003,1016.395691
710136,0.073625,-0.175788,0.239181,0.209751134,-0.200164021,1.158845155,1.701778,0.457221,-0.508348,1016.395691
710236,0.065721,0.122048,0.358923,0.175392887,-0.104641959,1.207379691,1.660492,0.423999,-0.489545,1016.395691
710336,0.015688,0.288628,0.454518,0.131494639,0.004999588,1.219824742,1.6004,0.383154,-0.451612,1016.395691
710436,-0.047297,0.337583,0.506387,0.12328,0.112637835,1.207092577,1.524439,0.341945,-0.390666,1016.395691
710536,-0.098615,0.30163,0.48763,0.108122577,0.175470103,1.16861567,1.427445,0.300281,-0.323755,1016.395691
710636,-0.127601,0.234242,0.394087,0.06922866,0.207078041,1.101260206,1.312143,0.271132,-0.261738,1016.395691
710736,-0.160889,0.171076,0.255342,0.036347113,0.215371443,1.009343711,1.185973,0.250819,-0.203291,1016.395691
710836,-0.209313,0.107464,0.145069,0.03298567,0.19439134,0.91041567,1.060083,0.242639,-0.158254,1016.395691
710936,-0.256056,0.044249,0.078166,0.052437629,0.168143505,0.813719072,0.946532,0.241212,-0.1329,1016.395691
711036,-0.29335,-0.001719,0.036244,0.074806598,0.134472784,0.715687526,0.846169,0.247631,-0.119157,1016.395691
711136,-0.317748,-0.038531,0.023153,0.093271443,0.086324536,0.627712371,0.759944,0.262757,-0.114474,1016.395691
711236,-0.319945,-0.06538,0.038848,0.118651443,0.034832371,0.567806804,0.692748,0.276351,-0.115359,1016.395691
711336,-0.301922,-0.064679,0.079331,0.152870928,-0.018839278,0.545233299,0.639175,0.293654,-0.125059,1016.395691
711436,-0.261316,-0.025552,0.117029,0.182950619,-0.058080206,0.552496804,0.602591,0.308839,-0.137854,1016.395691
711536,-0.212221,0.033439,0.120716,0.18944299,-0.066607526,0.568423299,0.573957,0.32385,-0.149646,1016.395691
711636,-0.163827,0.082703,0.078817,0.163550206,-0.046113402,0.588646907,0.559459,0.340118,-0.17138,1016.395691
711736,-0.132985,0.088185,0.013589,0.128884433,-0.000156495,0.609113505,0.547954,0.358829,-0.192986,1016.395691
711836,-0.132018,0.052289,-0.029579,0.101851443,0.040004845,0.626398144,0.538115,0.379944,-0.223486,1016.395691
711936,-0.139672,-0.013277,-0.058494,0.096635876,0.050736804,0.673619175,0.527405,0.404376,-0.260332,1016.395691
712036,-0.143051,-0.071722,-0.053458,0.11807,0.049082165,0.735582268,0.516312,0.435558,-0.302345,1016.395691
712136,-0.14488,-0.119267,-0.024671,0.143735258,0.04090701,0.790219897,0.502691,0.466684,-0.34236,1016.395691
712236,-0.146798,-0.164873,0.005385,0.15859866,0.026310309,0.834886186,0.485555,0.492834,-0.38163,1016.395691
712336,-0.142153,-0.20608,0.017603,0.169784124,0.001356289,0.874873711,0.460867,0.520879,-0.416303,1016.395691
712436,-0.124779,-0.239376,0.012687,0.182873505,-0.028491134,0.908066289,0.433653,0.544407,-0.449706,1016.395691
712536,-0.097121,-0.258223,-0.017361,0.200173196,-0.049188041,0.926867835,0.407809,0.565606,-0.476712,1016.395691
712636,-0.0667,-0.284478,-0.057775,0.210144124,-0.058355258,0.938977938,0.379872,0.577651,-0.499678,1016.3974
712736,-0.037608,-0.31538,-0.095764,0.231934639,-0.056350825,0.944000619,0.357879,0.591498,-0.520542,1016.3974
712836,-0.016925,-0.339031,-0.114662,0.257525361,-0.051006082,0.947938454,0.340914,0.600428,-0.544657,1016.3974
712936,-0.018987,-0.328154,-0.10515,0.294062784,-0.041685155,0.961920309,0.324535,0.61156,-0.573168,1016.3974
713036,-0.033689,-0.275515,-0.077774,0.323041856,-0.034117938,0.988453093,0.317003,0.618275,-0.595882,1016.3974
713136,-0.057087,-0.187606,-0.045979,0.334773299,-0.026302165,1.019807423,0.308578,0.625768,-0.624068,1016.3974
713236,-0.081103,-0.091689,-0.010914,0.339610928,-0.025330206,1.059360412,0.308097,0.633562,-0.650728,1016.3974
713336,-0.102211,0.005241,0.019105,0.343145361,-0.028883608,1.094994948,0.311178,0.642489,-0.681334,1016.3974
713436,-0.117235,0.095754,0.030585,0.344597113,-0.029581753,1.12079433,0.317705,0.649271,-0.710042,1016.3974
713536,-0.12674,0.136667,0.029094,0.333685052,-0.018808041,1.137443711,0.326284,0.658159,-0.741646,1016.3974
